,Athlete,Nation,Sport,Role,Era,Participations,Start Year,End Year,Years,Sport_full,Sport_Type
33,Jeannie Longo-Ciprelli,France,CRD,Olympics,"(1984, 2008)",7,1984,2008,2007,Curling,Team
33,Jeannie Longo-Ciprelli,France,CRD,Olympics,"(1984, 2008)",7,1984,2008,2008,Curling,Team
33,Jeannie Longo-Ciprelli,France,CTR,Olympics,"(1984, 2008)",7,1984,2008,1984,Canoe Slalom,Individual
33,Jeannie Longo-Ciprelli,France,CTR,Olympics,"(1984, 2008)",7,1984,2008,1985,Canoe Slalom,Individual
33,Jeannie Longo-Ciprelli,France,CTR,Olympics,"(1984, 2008)",7,1984,2008,1986,Canoe Slalom,Individual
33,Jeannie Longo-Ciprelli,France,CTR,Olympics,"(1984, 2008)",7,1984,2008,1987,Canoe Slalom,Individual
33,Jeannie Longo-Ciprelli,France,CTR,Olympics,"(1984, 2008)",7,1984,2008,1988,Canoe Slalom,Individual
33,Jeannie Longo-Ciprelli,France,CTR,Olympics,"(1984, 2008)",7,1984,2008,1989,Canoe Slalom,Individual
33,Jeannie Longo-Ciprelli,France,CTR,Olympics,"(1984, 2008)",7,1984,2008,1990,Canoe Slalom,Individual
33,Jeannie Longo-Ciprelli,France,CTR,Olympics,"(1984, 2008)",7,1984,2008,1991,Canoe Slalom,Individual
33,Jeannie Longo-Ciprelli,France,CTR,Olympics,"(1984, 2008)",7,1984,2008,1992,Canoe Slalom,Individual
33,Jeannie Longo-Ciprelli,France,CTR,Olympics,"(1984, 2008)",7,1984,2008,1993,Canoe Slalom,Individual
33,Jeannie Longo-Ciprelli,France,CTR,Olympics,"(1984, 2008)",7,1984,2008,1994,Canoe Slalom,Individual
33,Jeannie Longo-Ciprelli,France,CTR,Olympics,"(1984, 2008)",7,1984,2008,1995,Canoe Slalom,Individual
33,Jeannie Longo-Ciprelli,France,CTR,Olympics,"(1984, 2008)",7,1984,2008,1996,Canoe Slalom,Individual
33,Jeannie Longo-Ciprelli,France,CTR,Olympics,"(1984, 2008)",7,1984,2008,1997,Canoe Slalom,Individual
33,Jeannie Longo-Ciprelli,France,CTR,Olympics,"(1984, 2008)",7,1984,2008,1998,Canoe Slalom,Individual
33,Jeannie Longo-Ciprelli,France,CTR,Olympics,"(1984, 2008)",7,1984,2008,1999,Canoe Slalom,Individual
33,Jeannie Longo-Ciprelli,France,CTR,Olympics,"(1984, 2008)",7,1984,2008,2000,Canoe Slalom,Individual
33,Jeannie Longo-Ciprelli,France,CTR,Olympics,"(1984, 2008)",7,1984,2008,2001,Canoe Slalom,Individual
33,Jeannie Longo-Ciprelli,France,CTR,Olympics,"(1984, 2008)",7,1984,2008,2002,Canoe Slalom,Individual
33,Jeannie Longo-Ciprelli,France,CTR,Olympics,"(1984, 2008)",7,1984,2008,2003,Canoe Slalom,Individual
33,Jeannie Longo-Ciprelli,France,CTR,Olympics,"(1984, 2008)",7,1984,2008,2004,Canoe Slalom,Individual
33,Jeannie Longo-Ciprelli,France,CTR,Olympics,"(1984, 2008)",7,1984,2008,2005,Canoe Slalom,Individual
33,Jeannie Longo-Ciprelli,France,CTR,Olympics,"(1984, 2008)",7,1984,2008,2006,Canoe Slalom,Individual
33,Jeannie Longo-Ciprelli,France,CTR,Olympics,"(1984, 2008)",7,1984,2008,2007,Canoe Slalom,Individual
33,Jeannie Longo-Ciprelli,France,CTR,Olympics,"(1984, 2008)",7,1984,2008,2008,Canoe Slalom,Individual
35,Aida Mohamed,Hungary,FEN,Olympics/Other,"(1996, 2020)",7,1996,2020,1996,Fencing,Individual
35,Aida Mohamed,Hungary,FEN,Olympics/Other,"(1996, 2020)",7,1996,2020,1997,Fencing,Individual
35,Aida Mohamed,Hungary,FEN,Olympics/Other,"(1996, 2020)",7,1996,2020,1998,Fencing,Individual
35,Aida Mohamed,Hungary,FEN,Olympics/Other,"(1996, 2020)",7,1996,2020,1999,Fencing,Individual
35,Aida Mohamed,Hungary,FEN,Olympics/Other,"(1996, 2020)",7,1996,2020,2000,Fencing,Individual
35,Aida Mohamed,Hungary,FEN,Olympics/Other,"(1996, 2020)",7,1996,2020,2001,Fencing,Individual
35,Aida Mohamed,Hungary,FEN,Olympics/Other,"(1996, 2020)",7,1996,2020,2002,Fencing,Individual
35,Aida Mohamed,Hungary,FEN,Olympics/Other,"(1996, 2020)",7,1996,2020,2003,Fencing,Individual
35,Aida Mohamed,Hungary,FEN,Olympics/Other,"(1996, 2020)",7,1996,2020,2004,Fencing,Individual
35,Aida Mohamed,Hungary,FEN,Olympics/Other,"(1996, 2020)",7,1996,2020,2005,Fencing,Individual
35,Aida Mohamed,Hungary,FEN,Olympics/Other,"(1996, 2020)",7,1996,2020,2006,Fencing,Individual
35,Aida Mohamed,Hungary,FEN,Olympics/Other,"(1996, 2020)",7,1996,2020,2007,Fencing,Individual
35,Aida Mohamed,Hungary,FEN,Olympics/Other,"(1996, 2020)",7,1996,2020,2008,Fencing,Individual
35,Aida Mohamed,Hungary,FEN,Olympics/Other,"(1996, 2020)",7,1996,2020,2009,Fencing,Individual
35,Aida Mohamed,Hungary,FEN,Olympics/Other,"(1996, 2020)",7,1996,2020,2010,Fencing,Individual
35,Aida Mohamed,Hungary,FEN,Olympics/Other,"(1996, 2020)",7,1996,2020,2011,Fencing,Individual
35,Aida Mohamed,Hungary,FEN,Olympics/Other,"(1996, 2020)",7,1996,2020,2012,Fencing,Individual
35,Aida Mohamed,Hungary,FEN,Olympics/Other,"(1996, 2020)",7,1996,2020,2013,Fencing,Individual
35,Aida Mohamed,Hungary,FEN,Olympics/Other,"(1996, 2020)",7,1996,2020,2014,Fencing,Individual
35,Aida Mohamed,Hungary,FEN,Olympics/Other,"(1996, 2020)",7,1996,2020,2015,Fencing,Individual
35,Aida Mohamed,Hungary,FEN,Olympics/Other,"(1996, 2020)",7,1996,2020,2016,Fencing,Individual
35,Aida Mohamed,Hungary,FEN,Olympics/Other,"(1996, 2020)",7,1996,2020,2017,Fencing,Individual
35,Aida Mohamed,Hungary,FEN,Olympics/Other,"(1996, 2020)",7,1996,2020,2018,Fencing,Individual
35,Aida Mohamed,Hungary,FEN,Olympics/Other,"(1996, 2020)",7,1996,2020,2019,Fencing,Individual
35,Aida Mohamed,Hungary,FEN,Olympics/Other,"(1996, 2020)",7,1996,2020,2020,Fencing,Individual
36,Funke Oshonaike,Nigeria,TTE,Olympics/Other,"(1996, 2020)",7,1996,2020,1996,Table Tennis,Individual
36,Funke Oshonaike,Nigeria,TTE,Olympics/Other,"(1996, 2020)",7,1996,2020,1997,Table Tennis,Individual
36,Funke Oshonaike,Nigeria,TTE,Olympics/Other,"(1996, 2020)",7,1996,2020,1998,Table Tennis,Individual
36,Funke Oshonaike,Nigeria,TTE,Olympics/Other,"(1996, 2020)",7,1996,2020,1999,Table Tennis,Individual
36,Funke Oshonaike,Nigeria,TTE,Olympics/Other,"(1996, 2020)",7,1996,2020,2000,Table Tennis,Individual
36,Funke Oshonaike,Nigeria,TTE,Olympics/Other,"(1996, 2020)",7,1996,2020,2001,Table Tennis,Individual
36,Funke Oshonaike,Nigeria,TTE,Olympics/Other,"(1996, 2020)",7,1996,2020,2002,Table Tennis,Individual
36,Funke Oshonaike,Nigeria,TTE,Olympics/Other,"(1996, 2020)",7,1996,2020,2003,Table Tennis,Individual
36,Funke Oshonaike,Nigeria,TTE,Olympics/Other,"(1996, 2020)",7,1996,2020,2004,Table Tennis,Individual
36,Funke Oshonaike,Nigeria,TTE,Olympics/Other,"(1996, 2020)",7,1996,2020,2005,Table Tennis,Individual
36,Funke Oshonaike,Nigeria,TTE,Olympics/Other,"(1996, 2020)",7,1996,2020,2006,Table Tennis,Individual
36,Funke Oshonaike,Nigeria,TTE,Olympics/Other,"(1996, 2020)",7,1996,2020,2007,Table Tennis,Individual
36,Funke Oshonaike,Nigeria,TTE,Olympics/Other,"(1996, 2020)",7,1996,2020,2008,Table Tennis,Individual
36,Funke Oshonaike,Nigeria,TTE,Olympics/Other,"(1996, 2020)",7,1996,2020,2009,Table Tennis,Individual
36,Funke Oshonaike,Nigeria,TTE,Olympics/Other,"(1996, 2020)",7,1996,2020,2010,Table Tennis,Individual
36,Funke Oshonaike,Nigeria,TTE,Olympics/Other,"(1996, 2020)",7,1996,2020,2011,Table Tennis,Individual
36,Funke Oshonaike,Nigeria,TTE,Olympics/Other,"(1996, 2020)",7,1996,2020,2012,Table Tennis,Individual
36,Funke Oshonaike,Nigeria,TTE,Olympics/Other,"(1996, 2020)",7,1996,2020,2013,Table Tennis,Individual
36,Funke Oshonaike,Nigeria,TTE,Olympics/Other,"(1996, 2020)",7,1996,2020,2014,Table Tennis,Individual
36,Funke Oshonaike,Nigeria,TTE,Olympics/Other,"(1996, 2020)",7,1996,2020,2015,Table Tennis,Individual
36,Funke Oshonaike,Nigeria,TTE,Olympics/Other,"(1996, 2020)",7,1996,2020,2016,Table Tennis,Individual
36,Funke Oshonaike,Nigeria,TTE,Olympics/Other,"(1996, 2020)",7,1996,2020,2017,Table Tennis,Individual
36,Funke Oshonaike,Nigeria,TTE,Olympics/Other,"(1996, 2020)",7,1996,2020,2018,Table Tennis,Individual
36,Funke Oshonaike,Nigeria,TTE,Olympics/Other,"(1996, 2020)",7,1996,2020,2019,Table Tennis,Individual
36,Funke Oshonaike,Nigeria,TTE,Olympics/Other,"(1996, 2020)",7,1996,2020,2020,Table Tennis,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1908,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1909,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1910,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1911,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1912,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1913,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1914,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1915,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1916,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1917,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1918,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1919,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1920,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1921,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1922,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1923,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1924,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1925,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1926,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1927,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1928,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1929,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1930,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1931,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1932,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1933,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1934,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1935,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1936,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1937,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1938,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1939,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1940,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1941,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1942,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1943,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1944,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1945,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1946,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1947,Fencing,Individual
37,Ivan Osiier,Denmark,FEN,Olympics/Referee,"(1908, 1948)",7,1908,1948,1948,Fencing,Individual
38,Otryadyn GÃ¼ndegmaa,Mongolia,SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,1996,Shooting,Individual
38,Otryadyn GÃ¼ndegmaa,Mongolia,SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,1997,Shooting,Individual
38,Otryadyn GÃ¼ndegmaa,Mongolia,SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,1998,Shooting,Individual
38,Otryadyn GÃ¼ndegmaa,Mongolia,SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,1999,Shooting,Individual
38,Otryadyn GÃ¼ndegmaa,Mongolia,SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2000,Shooting,Individual
38,Otryadyn GÃ¼ndegmaa,Mongolia,SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2001,Shooting,Individual
38,Otryadyn GÃ¼ndegmaa,Mongolia,SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2002,Shooting,Individual
38,Otryadyn GÃ¼ndegmaa,Mongolia,SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2003,Shooting,Individual
38,Otryadyn GÃ¼ndegmaa,Mongolia,SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2004,Shooting,Individual
38,Otryadyn GÃ¼ndegmaa,Mongolia,SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2005,Shooting,Individual
38,Otryadyn GÃ¼ndegmaa,Mongolia,SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2006,Shooting,Individual
38,Otryadyn GÃ¼ndegmaa,Mongolia,SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2007,Shooting,Individual
38,Otryadyn GÃ¼ndegmaa,Mongolia,SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2008,Shooting,Individual
38,Otryadyn GÃ¼ndegmaa,Mongolia,SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2009,Shooting,Individual
38,Otryadyn GÃ¼ndegmaa,Mongolia,SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2010,Shooting,Individual
38,Otryadyn GÃ¼ndegmaa,Mongolia,SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2011,Shooting,Individual
38,Otryadyn GÃ¼ndegmaa,Mongolia,SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2012,Shooting,Individual
38,Otryadyn GÃ¼ndegmaa,Mongolia,SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2013,Shooting,Individual
38,Otryadyn GÃ¼ndegmaa,Mongolia,SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2014,Shooting,Individual
38,Otryadyn GÃ¼ndegmaa,Mongolia,SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2015,Shooting,Individual
38,Otryadyn GÃ¼ndegmaa,Mongolia,SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2016,Shooting,Individual
38,Otryadyn GÃ¼ndegmaa,Mongolia,SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2017,Shooting,Individual
38,Otryadyn GÃ¼ndegmaa,Mongolia,SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2018,Shooting,Individual
38,Otryadyn GÃ¼ndegmaa,Mongolia,SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2019,Shooting,Individual
38,Otryadyn GÃ¼ndegmaa,Mongolia,SHO,Olympics/Other,"(1996, 2020)",7,1996,2020,2020,Shooting,Individual
39,Merlene Ottey-Page,"Jamaica, Slovenia",ATH,Olympics/Other,"(1980, 2004)",7,1980,2004,1980,Athletics,Individual
39,Merlene Ottey-Page,"Jamaica, Slovenia",ATH,Olympics/Other,"(1980, 2004)",7,1980,2004,1981,Athletics,Individual
39,Merlene Ottey-Page,"Jamaica, Slovenia",ATH,Olympics/Other,"(1980, 2004)",7,1980,2004,1982,Athletics,Individual
39,Merlene Ottey-Page,"Jamaica, Slovenia",ATH,Olympics/Other,"(1980, 2004)",7,1980,2004,1983,Athletics,Individual
39,Merlene Ottey-Page,"Jamaica, Slovenia",ATH,Olympics/Other,"(1980, 2004)",7,1980,2004,1984,Athletics,Individual
39,Merlene Ottey-Page,"Jamaica, Slovenia",ATH,Olympics/Other,"(1980, 2004)",7,1980,2004,1985,Athletics,Individual
39,Merlene Ottey-Page,"Jamaica, Slovenia",ATH,Olympics/Other,"(1980, 2004)",7,1980,2004,1986,Athletics,Individual
39,Merlene Ottey-Page,"Jamaica, Slovenia",ATH,Olympics/Other,"(1980, 2004)",7,1980,2004,1987,Athletics,Individual
39,Merlene Ottey-Page,"Jamaica, Slovenia",ATH,Olympics/Other,"(1980, 2004)",7,1980,2004,1988,Athletics,Individual
39,Merlene Ottey-Page,"Jamaica, Slovenia",ATH,Olympics/Other,"(1980, 2004)",7,1980,2004,1989,Athletics,Individual
39,Merlene Ottey-Page,"Jamaica, Slovenia",ATH,Olympics/Other,"(1980, 2004)",7,1980,2004,1990,Athletics,Individual
39,Merlene Ottey-Page,"Jamaica, Slovenia",ATH,Olympics/Other,"(1980, 2004)",7,1980,2004,1991,Athletics,Individual
39,Merlene Ottey-Page,"Jamaica, Slovenia",ATH,Olympics/Other,"(1980, 2004)",7,1980,2004,1992,Athletics,Individual
39,Merlene Ottey-Page,"Jamaica, Slovenia",ATH,Olympics/Other,"(1980, 2004)",7,1980,2004,1993,Athletics,Individual
39,Merlene Ottey-Page,"Jamaica, Slovenia",ATH,Olympics/Other,"(1980, 2004)",7,1980,2004,1994,Athletics,Individual
39,Merlene Ottey-Page,"Jamaica, Slovenia",ATH,Olympics/Other,"(1980, 2004)",7,1980,2004,1995,Athletics,Individual
39,Merlene Ottey-Page,"Jamaica, Slovenia",ATH,Olympics/Other,"(1980, 2004)",7,1980,2004,1996,Athletics,Individual
39,Merlene Ottey-Page,"Jamaica, Slovenia",ATH,Olympics/Other,"(1980, 2004)",7,1980,2004,1997,Athletics,Individual
39,Merlene Ottey-Page,"Jamaica, Slovenia",ATH,Olympics/Other,"(1980, 2004)",7,1980,2004,1998,Athletics,Individual
39,Merlene Ottey-Page,"Jamaica, Slovenia",ATH,Olympics/Other,"(1980, 2004)",7,1980,2004,1999,Athletics,Individual
39,Merlene Ottey-Page,"Jamaica, Slovenia",ATH,Olympics/Other,"(1980, 2004)",7,1980,2004,2000,Athletics,Individual
39,Merlene Ottey-Page,"Jamaica, Slovenia",ATH,Olympics/Other,"(1980, 2004)",7,1980,2004,2001,Athletics,Individual
39,Merlene Ottey-Page,"Jamaica, Slovenia",ATH,Olympics/Other,"(1980, 2004)",7,1980,2004,2002,Athletics,Individual
39,Merlene Ottey-Page,"Jamaica, Slovenia",ATH,Olympics/Other,"(1980, 2004)",7,1980,2004,2003,Athletics,Individual
39,Merlene Ottey-Page,"Jamaica, Slovenia",ATH,Olympics/Other,"(1980, 2004)",7,1980,2004,2004,Athletics,Individual
40,Leander Paes,India,TEN,Olympics/Other,"(1992, 2016)",7,1992,2016,1992,Tennis,Individual
40,Leander Paes,India,TEN,Olympics/Other,"(1992, 2016)",7,1992,2016,1993,Tennis,Individual
40,Leander Paes,India,TEN,Olympics/Other,"(1992, 2016)",7,1992,2016,1994,Tennis,Individual
40,Leander Paes,India,TEN,Olympics/Other,"(1992, 2016)",7,1992,2016,1995,Tennis,Individual
40,Leander Paes,India,TEN,Olympics/Other,"(1992, 2016)",7,1992,2016,1996,Tennis,Individual
40,Leander Paes,India,TEN,Olympics/Other,"(1992, 2016)",7,1992,2016,1997,Tennis,Individual
40,Leander Paes,India,TEN,Olympics/Other,"(1992, 2016)",7,1992,2016,1998,Tennis,Individual
40,Leander Paes,India,TEN,Olympics/Other,"(1992, 2016)",7,1992,2016,1999,Tennis,Individual
40,Leander Paes,India,TEN,Olympics/Other,"(1992, 2016)",7,1992,2016,2000,Tennis,Individual
40,Leander Paes,India,TEN,Olympics/Other,"(1992, 2016)",7,1992,2016,2001,Tennis,Individual
40,Leander Paes,India,TEN,Olympics/Other,"(1992, 2016)",7,1992,2016,2002,Tennis,Individual
40,Leander Paes,India,TEN,Olympics/Other,"(1992, 2016)",7,1992,2016,2003,Tennis,Individual
40,Leander Paes,India,TEN,Olympics/Other,"(1992, 2016)",7,1992,2016,2004,Tennis,Individual
40,Leander Paes,India,TEN,Olympics/Other,"(1992, 2016)",7,1992,2016,2005,Tennis,Individual
40,Leander Paes,India,TEN,Olympics/Other,"(1992, 2016)",7,1992,2016,2006,Tennis,Individual
40,Leander Paes,India,TEN,Olympics/Other,"(1992, 2016)",7,1992,2016,2007,Tennis,Individual
40,Leander Paes,India,TEN,Olympics/Other,"(1992, 2016)",7,1992,2016,2008,Tennis,Individual
40,Leander Paes,India,TEN,Olympics/Other,"(1992, 2016)",7,1992,2016,2009,Tennis,Individual
40,Leander Paes,India,TEN,Olympics/Other,"(1992, 2016)",7,1992,2016,2010,Tennis,Individual
40,Leander Paes,India,TEN,Olympics/Other,"(1992, 2016)",7,1992,2016,2011,Tennis,Individual
40,Leander Paes,India,TEN,Olympics/Other,"(1992, 2016)",7,1992,2016,2012,Tennis,Individual
40,Leander Paes,India,TEN,Olympics/Other,"(1992, 2016)",7,1992,2016,2013,Tennis,Individual
40,Leander Paes,India,TEN,Olympics/Other,"(1992, 2016)",7,1992,2016,2014,Tennis,Individual
40,Leander Paes,India,TEN,Olympics/Other,"(1992, 2016)",7,1992,2016,2015,Tennis,Individual
40,Leander Paes,India,TEN,Olympics/Other,"(1992, 2016)",7,1992,2016,2016,Tennis,Individual
41,Kerstin Palm,Sweden,FEN,Olympics,"(1964, 1988)",7,1964,1988,1964,Fencing,Individual
41,Kerstin Palm,Sweden,FEN,Olympics,"(1964, 1988)",7,1964,1988,1965,Fencing,Individual
41,Kerstin Palm,Sweden,FEN,Olympics,"(1964, 1988)",7,1964,1988,1966,Fencing,Individual
41,Kerstin Palm,Sweden,FEN,Olympics,"(1964, 1988)",7,1964,1988,1967,Fencing,Individual
41,Kerstin Palm,Sweden,FEN,Olympics,"(1964, 1988)",7,1964,1988,1968,Fencing,Individual
41,Kerstin Palm,Sweden,FEN,Olympics,"(1964, 1988)",7,1964,1988,1969,Fencing,Individual
41,Kerstin Palm,Sweden,FEN,Olympics,"(1964, 1988)",7,1964,1988,1970,Fencing,Individual
41,Kerstin Palm,Sweden,FEN,Olympics,"(1964, 1988)",7,1964,1988,1971,Fencing,Individual
41,Kerstin Palm,Sweden,FEN,Olympics,"(1964, 1988)",7,1964,1988,1972,Fencing,Individual
41,Kerstin Palm,Sweden,FEN,Olympics,"(1964, 1988)",7,1964,1988,1973,Fencing,Individual
41,Kerstin Palm,Sweden,FEN,Olympics,"(1964, 1988)",7,1964,1988,1974,Fencing,Individual
41,Kerstin Palm,Sweden,FEN,Olympics,"(1964, 1988)",7,1964,1988,1975,Fencing,Individual
41,Kerstin Palm,Sweden,FEN,Olympics,"(1964, 1988)",7,1964,1988,1976,Fencing,Individual
41,Kerstin Palm,Sweden,FEN,Olympics,"(1964, 1988)",7,1964,1988,1977,Fencing,Individual
41,Kerstin Palm,Sweden,FEN,Olympics,"(1964, 1988)",7,1964,1988,1978,Fencing,Individual
41,Kerstin Palm,Sweden,FEN,Olympics,"(1964, 1988)",7,1964,1988,1979,Fencing,Individual
41,Kerstin Palm,Sweden,FEN,Olympics,"(1964, 1988)",7,1964,1988,1980,Fencing,Individual
41,Kerstin Palm,Sweden,FEN,Olympics,"(1964, 1988)",7,1964,1988,1981,Fencing,Individual
41,Kerstin Palm,Sweden,FEN,Olympics,"(1964, 1988)",7,1964,1988,1982,Fencing,Individual
41,Kerstin Palm,Sweden,FEN,Olympics,"(1964, 1988)",7,1964,1988,1983,Fencing,Individual
41,Kerstin Palm,Sweden,FEN,Olympics,"(1964, 1988)",7,1964,1988,1984,Fencing,Individual
41,Kerstin Palm,Sweden,FEN,Olympics,"(1964, 1988)",7,1964,1988,1985,Fencing,Individual
41,Kerstin Palm,Sweden,FEN,Olympics,"(1964, 1988)",7,1964,1988,1986,Fencing,Individual
41,Kerstin Palm,Sweden,FEN,Olympics,"(1964, 1988)",7,1964,1988,1987,Fencing,Individual
41,Kerstin Palm,Sweden,FEN,Olympics,"(1964, 1988)",7,1964,1988,1988,Fencing,Individual
42,Giovanni Pellielo,Italy,SHO,Olympics,"(1992, 2016)",7,1992,2016,1992,Shooting,Individual
42,Giovanni Pellielo,Italy,SHO,Olympics,"(1992, 2016)",7,1992,2016,1993,Shooting,Individual
42,Giovanni Pellielo,Italy,SHO,Olympics,"(1992, 2016)",7,1992,2016,1994,Shooting,Individual
42,Giovanni Pellielo,Italy,SHO,Olympics,"(1992, 2016)",7,1992,2016,1995,Shooting,Individual
42,Giovanni Pellielo,Italy,SHO,Olympics,"(1992, 2016)",7,1992,2016,1996,Shooting,Individual
42,Giovanni Pellielo,Italy,SHO,Olympics,"(1992, 2016)",7,1992,2016,1997,Shooting,Individual
42,Giovanni Pellielo,Italy,SHO,Olympics,"(1992, 2016)",7,1992,2016,1998,Shooting,Individual
42,Giovanni Pellielo,Italy,SHO,Olympics,"(1992, 2016)",7,1992,2016,1999,Shooting,Individual
42,Giovanni Pellielo,Italy,SHO,Olympics,"(1992, 2016)",7,1992,2016,2000,Shooting,Individual
42,Giovanni Pellielo,Italy,SHO,Olympics,"(1992, 2016)",7,1992,2016,2001,Shooting,Individual
42,Giovanni Pellielo,Italy,SHO,Olympics,"(1992, 2016)",7,1992,2016,2002,Shooting,Individual
42,Giovanni Pellielo,Italy,SHO,Olympics,"(1992, 2016)",7,1992,2016,2003,Shooting,Individual
